"ID","Name","Solubility","SMILES Canonical","Smiles (Optimized Geometry)","Energy","Smiles","SlogP","TPSA","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3"
"C-641","2,4,6-trichlorobiphenyl",-6.06,"Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1","Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1",33.14114315542111,"Clc1cc(Cl)c(c2ccccc2)c(Cl)c1",5.313800000000002,0,255.961333264,0,0,1,0,0,0,3,15,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-648","2,3,6-trichlorobiphenyl",-6.29,"Clc1ccc(Cl)c(-c2ccccc2)c1Cl","Clc1ccc(Cl)c(-c2ccccc2)c1Cl",42.63616366379382,"Clc1ccc(Cl)c(c2ccccc2)c1Cl",5.313800000000002,0,255.961333264,0,0,1,0,0,0,3,15,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-685","myclobutanil",-3.31,"CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1","CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1",9.991312042645399,"CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1",3.583280000000002,54.5,288.114174224,4,0,6,0,4,0,5,20,37,1,2,2,0,0,1,0,0,1,0,0,0.4
"C-702","3,4,4',5-tetrachlorobiphenyl",-7.96,"Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1","Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1",38.110297650107924,"Clc1ccc(c2cc(Cl)c(Cl)c(Cl)c2)cc1",5.967200000000001,0,289.922360912,0,0,1,0,0,0,4,16,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-715","2,2',4,4'-tetrachlorobiphenyl",-6.51,"Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1","Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1",33.38883347595127,"Clc1ccc(c2ccc(Cl)cc2Cl)c(Cl)c1",5.967200000000001,0,289.922360912,0,0,1,0,0,0,4,16,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-718","2,2',4,5'-tetrachlorobiphenyl",-7.26,"Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1","Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1",35.14010011054326,"Clc1ccc(c2cc(Cl)ccc2Cl)c(Cl)c1",5.967200000000001,0,289.922360912,0,0,1,0,0,0,4,16,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-721","2,2',5,5'-tetrachlorobiphenyl",-7.04,"Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1","Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1",36.895403634570854,"Clc1ccc(Cl)c(c2cc(Cl)ccc2Cl)c1",5.967200000000002,0,289.922360912,0,0,1,0,0,0,4,16,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-724","2,3,4,5-tetrachlorobiphenyl",-7.16,"Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl","Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl",48.607920570067854,"Clc1cc(c2ccccc2)c(Cl)c(Cl)c1Cl",5.967200000000002,0,289.922360912,0,0,1,0,0,0,4,16,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-733","4,4'-ddd; 2,2-bis(4-chlorophenyl)-1,1-dichloroethane",-7.2,"Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1","Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1",47.61972634891094,"Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1",5.929000000000002,0,317.95366104,0,0,3,0,0,0,4,18,28,0,2,2,0,0,0,0,0,2,0,0,0.14285714285714285
"C-736","diazoxide",-3.36,"CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1","CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1",-67.12026326376537,"CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1",1.6818,58.53,229.991676144,4,1,0,1,3,0,6,14,21,0,2,1,0,1,0,0,1,1,0,0,0.125
"C-748","thiamphenicol",-2.15,"CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1","CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1",49.095781281610414,"CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1",0.40430000000000005,103.70000000000002,355.00479894,6,3,6,3,5,1,9,21,36,2,1,1,0,0,0,0,0,1,0,0,0.4166666666666667
"C-751","medazepam",-4.43,"CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21","CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21",99.72396728307368,"CN1CCN=C(c2ccccc2)c2cc(Cl)ccc12",3.627200000000003,15.6,270.09237616,2,0,1,0,2,0,3,19,34,0,3,2,0,1,0,0,1,2,0,0,0.1875
"C-762","1-(4-chlorophenylsulfonyl)cycloheptanecarboxylic acid isopropyl ester",-5.52,"CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1","CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1",-17.157552868415966,"CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1",4.158300000000003,60.440000000000005,358.100557896,4,0,4,0,4,0,6,23,46,0,2,1,1,1,0,0,0,1,1,1,0.5882352941176471
"C-776","n-(4-chlorophenyl)benzenesulfonamide",-4.03,"O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1","O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1",13.718074646441552,"O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1",3.1408000000000014,46.17,267.01207724,3,1,3,1,2,0,5,17,27,0,2,2,0,0,0,0,0,2,0,0,0
"C-788","3,3',4,4',5-pentachlorobiphenyl",-8.39,"Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl","Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl",42.77635924030439,"Clc1ccc(c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl",6.6206000000000005,0,323.88338856,0,0,1,0,0,0,5,17,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-790","n-(2-chlorophenyl)benzenesulfonamide",-4.32,"O=S(=O)(Nc1ccccc1Cl)c1ccccc1","O=S(=O)(Nc1ccccc1Cl)c1ccccc1",14.77719012458613,"O=S(=O)(Nc1ccccc1Cl)c1ccccc1",3.1408000000000014,46.17,267.01207724,3,1,3,1,2,0,5,17,27,0,2,2,0,0,0,0,0,2,0,0,0
"C-794","2',3,4,4',5-pentachlorobiphenyl",-8.55,"Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1","Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1",41.75033095995348,"Clc1ccc(c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1",6.6206000000000005,0,323.88338856,0,0,1,0,0,0,5,17,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-798","fenclofenac",-4.86,"O=C([O-])Cc1ccccc1Oc1ccc(Cl)cc1Cl","O=C([O-])Cc1ccccc1Oc1ccc(Cl)cc1Cl",57.275272581510954,"O=C([O-])Cc1ccccc1Oc1ccc(Cl)cc1Cl",3.078100000000001,49.36,294.99342308791006,3,0,4,0,3,0,5,19,28,0,2,2,0,0,0,0,0,2,0,0,0.07142857142857142
"C-805","2-chloro-3-phenylsulfonamidopyridine",-3.76,"O=S(=O)(Nc1cccnc1Cl)c1ccccc1","O=S(=O)(Nc1cccnc1Cl)c1ccccc1",16.012275309284075,"O=S(=O)(Nc1cccnc1Cl)c1ccccc1",2.535800000000001,59.06,268.007326208,4,1,3,1,3,0,6,17,26,0,2,2,0,0,1,0,0,1,0,0,0
"C-808","3-chloro-2-phenylsulfonamidopyridine",-3.17,"O=S(=O)(Nc1ncccc1Cl)c1ccccc1","O=S(=O)(Nc1ncccc1Cl)c1ccccc1",-4.523454478851099,"O=S(=O)(Nc1ncccc1Cl)c1ccccc1",2.5358,59.06,268.007326208,4,1,3,1,3,0,6,17,26,0,2,2,0,0,1,0,0,1,0,0,0
"C-814","2,3-dichlorodibenzodioxin",-7.23,"Clc1cc2c(cc1Cl)Oc1ccccc1O2","Clc1cc2c(cc1Cl)Oc1ccccc1O2",47.52584477013304,"Clc1cc2c(cc1Cl)Oc1ccccc1O2",4.891400000000001,18.46,251.974484792,2,0,0,0,2,0,4,16,22,0,3,2,0,1,0,0,1,2,0,0,0
"C-818","2,2',3,4,5'-pentachlorobiphenyl",-7.91,"Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1","Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1",46.01269163318959,"Clc1ccc(Cl)c(c2ccc(Cl)c(Cl)c2Cl)c1",6.620600000000001,0,323.88338856,0,0,1,0,0,0,5,17,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-839","n1-(4-chlorophenyl)sulfanilamide",-4.13,"Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1","Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1",13.973854535133583,"Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1",2.7230000000000008,72.19,282.022976272,4,3,3,2,3,0,6,18,29,0,2,2,0,0,0,0,0,2,0,0,0
"C-864","n1-(3-chloro-4-methylphenyl)sulfanilamide;  3-chloro-4-methylsulfabenzene",-4.91,"Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl","Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl",12.15136394924033,"Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl",3.0314200000000007,72.19,296.038626336,4,3,3,2,3,0,6,19,32,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-865","n1-(4-chloro-2-methylphenyl)sulfanilamide;  4-chloro-2-methylsulfabenzene",-4.35,"Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(N)cc1","Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(N)cc1",16.34227715478423,"Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(N)cc1",3.03142,72.19,296.03862633600005,4,3,3,2,3,0,6,19,32,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-868","n-(2,3-dichlorophenyl)benzenesulfonamide",-4.73,"O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1","O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1",19.356959130293486,"O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1",3.794200000000002,46.17,300.973104888,3,1,3,1,2,0,6,18,27,0,2,2,0,0,0,0,0,2,0,0,0
"C-869","n1-(4-chlorophenyl)-2-methylsulfanilamide; 4-chloro-1-(4-amino-2-methylphenylsulfonamido)benzene",-4.42,"Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1","Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1",28.739872810154615,"Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1",3.0314200000000007,72.19,296.038626336,4,3,3,2,3,0,6,19,32,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-874","2,3,3',4,4',5'-hexachlorobiphenyl",-9.1,"Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl","Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl",53.10628208846197,"Clc1cc(c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl",7.274000000000001,0,357.844416208,0,0,1,0,0,0,6,18,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-875","n1-(5-chloro-2-methylphenyl)sulfanilamide;  5-chloro-2-methylsulfabenzene",-3.98,"Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1","Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1",13.342550453611741,"Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1",3.03142,72.19,296.03862633600005,4,3,3,2,3,0,6,19,32,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-877","n1-(2-chloro-4-methylphenyl)sulfanilamide;  2-chloro-4-methylsulfabenzene",-4.32,"Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1","Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1",18.17373523745941,"Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1",3.0314200000000007,72.19,296.038626336,4,3,3,2,3,0,6,19,32,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-885","2,2',3,3',4,4'-hexachlorobiphenyl",-8.78,"Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl","Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl",55.196165028875434,"Clc1ccc(c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl",7.274,0,357.844416208,0,0,1,0,0,0,6,18,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-891","n1-(2-chlorophenyl)-2-methylsulfanilamide; 2-chloro-1-(4-amino-2-methylphenylsulfonamido)benzene",-5.05,"Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1Cl","Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1Cl",31.352516554581186,"Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1Cl",3.0314200000000007,72.19,296.038626336,4,3,3,2,3,0,6,19,32,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-894","griseofulvin",-3.97,"COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O","COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O",94.44527603396428,"COC1=CC(=O)CC(C)C21Oc1c(Cl)c(OC)cc(OC)c1C2=O",2.8103000000000007,71.06,352.071365944,6,0,3,0,6,0,7,24,41,2,3,1,0,2,0,0,1,1,0,1,0.4117647058823529
"C-900","2,2',4,4',6,6'-hexachlorobiphenyl",-8.71,"Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1","Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1",26.65985226367542,"Clc1cc(Cl)c(c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1",7.274000000000001,0,357.844416208,0,0,1,0,0,0,6,18,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-919","chlordiazepoxide",-4.48,"CNC1=[NH+]c2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1","CNC1=[NH+]c2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1",47.61243340745483,"CNC1=[NH+]c2ccc(Cl)cc2C(=[N+]([O-])C1)c1ccccc1",1.0313000000000003,52.06999999999999,300.08981620009,4,2,1,2,2,0,5,21,36,0,3,2,0,1,0,0,1,2,0,0,0.125
"C-920","4-chloro-n1-(2-chlorophenyl)sulfanilamide",-4.59,"Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1","Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1",2.5570310353356804,"Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1",3.376400000000001,72.19,315.98400391999996,4,3,3,2,3,0,7,19,29,0,2,2,0,0,0,0,0,2,0,0,0
"C-921","n1-(2,5-dichlorophenyl)sulfanilamide",-4.4,"Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1","Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1",13.938252261759967,"Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1",3.376400000000001,72.19,315.98400392,4,3,3,2,3,0,7,19,29,0,2,2,0,0,0,0,0,2,0,0,0
"C-922","n1-(2,3-dichlorophenyl)sulfanilamide",-4.73,"Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1","Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1",19.750291856960466,"Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1",3.376400000000001,72.19,315.98400392,4,3,3,2,3,0,7,19,29,0,2,2,0,0,0,0,0,2,0,0,0
"C-929","2-chloro-n1-(2-chlorophenyl)sulfanilamide",-5.11,"Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1","Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1",6.66588201623899,"Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1",3.376400000000001,72.19,315.98400391999996,4,3,3,2,3,0,7,19,29,0,2,2,0,0,0,0,0,2,0,0,0
"C-932","n1-(3-chloro-2-methoxyphenyl)sulfanilamide; 1-sulfanilamido-3-chloro-2-methoxybenzene; 1-sulfa-3-chloro-2-methoxybenzene",-4.15,"COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1","COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1",32.113445135707636,"COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1",2.7316000000000003,81.42,312.0335409560001,5,3,4,2,4,0,7,20,33,0,2,2,0,0,0,0,0,2,0,0,0.07692307692307693
"C-937","loxapine",-4.42,"C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1","C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1",181.08555349084816,"C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc23)CC1",0.4349000000000005,30.880000000000003,329.12839278018,4,2,0,2,2,0,5,23,43,0,4,2,1,2,0,1,2,2,0,0,0.2777777777777778
"C-951","2,2',3,4,4',5',6-heptachlorobiphenyl",-7.92,"Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl","Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl",45.83295454233768,"Clc1cc(Cl)c(c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl",7.9274000000000004,0,391.805443856,0,0,1,0,0,0,7,19,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-958","pentoxazone",-6.21,"CC(C)=C1OC(=O)N(c2cc(OC3CCCC3)c(Cl)cc2F)C1=O","CC(C)=C1OC(=O)N(c2cc(OC3CCCC3)c(Cl)cc2F)C1=O",23.673975443772857,"CC(=C1OC(=O)N(c2cc(OC3CCCC3)c(Cl)cc2F)C1=O)C",4.577600000000003,55.839999999999996,353.083013924,5,0,3,0,4,2,7,24,41,0,3,1,2,2,0,1,1,1,1,1,0.4117647058823529
"C-961","2,2',3,4,5,5',6-heptachlorobiphenyl",-8.46,"Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1","Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1",53.52572505741195,"Clc1ccc(Cl)c(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1",7.9274000000000004,0,391.805443856,0,0,1,0,0,0,7,19,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-966","szi-121;  3-(2-chlorophenyl)-6-(2,6-difluorophenyl)-1,2,4,5-tetrazine",-6.12,"Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1","Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1",86.8291292513228,"Fc1cccc(F)c1c1nnc(c2ccccc2Cl)nn1",3.5322000000000022,51.56,304.0327303440001,4,0,2,0,4,0,7,21,28,0,3,3,0,0,1,0,0,2,0,0,0
"C-971","n1-(2,4,5-trichlorophenyl)sulfanilamide;  1-sulfa-2,4,5-trichlorobenzene",-4.83,"Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1","Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1",16.443461493925003,"Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1",4.029800000000002,72.19,349.94503156800005,4,3,3,2,3,0,8,20,29,0,2,2,0,0,0,0,0,2,0,0,0
"C-976","chlorothiazide",-2.92,"NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O","NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O",-78.44404390730767,"NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O",-0.0608999999999999,118.69,294.9488253519999,7,3,1,2,5,0,10,17,23,0,2,1,0,1,0,0,1,1,0,0,0
"C-978","chlorprothixene (form ii)",-5.87,"C[NH+](C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21","C[NH+](C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21",52.658408732272285,"C[NH+](C)CCC=C1c2ccccc2Sc2ccc(Cl)cc12",3.770900000000002,4.44,316.09212470809,1,1,3,1,1,0,3,21,40,0,3,2,0,1,0,0,1,2,0,0,0.2222222222222222
"C-992","2,2',3,3',4,4',5,5'-octachlorobiphenyl",-9.16,"Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl","Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl",61.837159982246966,"Clc1cc(c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl",8.580799999999998,0,425.766471504,0,0,1,0,0,0,8,20,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-995","benzoximate",-4.08,"CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC","CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC",77.32674094733963,"CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC",3.9123000000000037,66.35000000000001,363.08735035599994,6,0,6,0,6,0,7,25,43,0,2,2,0,0,0,0,0,2,0,0,0.2222222222222222
"C-998","azo dye n2;  5-(4-chloro-2-nitrophenylazo)-1-ethyl-6-hydroxy-4-methyl-2-oxo-1,2-dihydropyridine-3-carbonitrile",-6.69,"CCn1c([O-])c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c(C)c(C#N)c1=O","CCN1C(=O)C(C#N)=C(C)C(N=Nc2ccc(Cl)cc2[N+](=O)[O-])=C1[O-]",11.206179271614062,"CCn1c(=O)c(C#N)c(C)c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c1[O-]",2.563480000000001,135.01999999999998,360.05050509191,9,0,4,0,7,1,10,25,36,0,2,1,0,1,0,0,1,1,0,0,0.2
"C-1000","2,2',3,3',5,5',6,6'-octachlorobiphenyl",-9.38,"Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl","Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl",51.732834018768706,"Clc1cc(Cl)c(Cl)c(c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl",8.580799999999998,0,425.766471504,0,0,1,0,0,0,8,20,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-1002","xipamide",-3.9,"Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1[O-]","Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1[O-]",45.29208780527059,"Cc1cccc(C)c1NC(=O)c1cc(S(=O)(=O)N)c(Cl)cc1[O-]",1.93014,112.32,353.03682918791,6,3,3,2,4,1,8,23,37,0,2,2,0,0,0,0,0,2,0,0,0.13333333333333333
"C-1012","alprazolam;  xanax",-3.6,"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2","Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2",67.23918988260553,"Cc1nnc2n1c1ccc(Cl)cc1C(=NC2)c1ccccc1",3.5801200000000017,43.07,308.082874096,4,0,1,0,4,0,5,22,35,0,4,3,0,1,1,0,1,2,0,0,0.11764705882352941
"C-1021","2,2',3,3',4,4',5,5',6-nonachlorobiphenyl",-9.62,"Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl","Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl",66.03136279562804,"Clc1cc(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl",9.2342,0,459.727499152,0,0,1,0,0,0,9,21,22,0,2,2,0,0,0,0,0,2,0,0,0
"C-1035","fenthiaprop-ethyl",-5.67,"CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1","CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1",55.23317938050209,"CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1",5.072400000000004,57.650000000000006,377.04885667200006,5,0,6,0,6,0,7,25,41,1,3,3,0,0,1,0,0,2,0,0,0.2222222222222222
"C-1037","triazolam",-4.08,"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2","Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2",67.24155798932624,"Cc1nnc2n1c1ccc(Cl)cc1C(=NC2)c1ccccc1Cl",4.233520000000002,43.07,342.043901744,4,0,1,0,4,0,6,23,35,0,4,3,0,1,1,0,1,2,0,0,0.11764705882352941
"C-1040","methyclothiazide",-3.78,"CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O","CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O",-97.80261922244736,"CN1C(CCl)Nc2cc(Cl)c(S(=O)(=O)N)cc2S1(=O)=O",0.5983000000000003,109.57,358.956803192,7,3,2,2,5,0,11,20,31,1,2,1,0,1,0,0,1,1,0,0,0.3333333333333333
"C-1041","quizalofop-p-tefuryl",-5.02,"CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OC1CCCO1","CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OC1CCCO1",104.72275651386026,"CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OC1CCCO1",4.5225000000000035,79.77000000000001,414.09824938799994,7,0,6,0,7,0,8,29,48,2,4,3,1,1,1,1,1,2,0,0,0.2857142857142857
"C-1045","trichlormethiazide with crystal form i",-3.18,"NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O","NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O",-45.86437927409833,"NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O",0.8210000000000004,118.35999999999999,378.902180776,7,4,2,3,5,0,12,20,28,1,2,1,0,1,0,0,1,1,0,0,0.25
